Date,AAVE-USD,ADA-USD,BCH-USD,BTC-USD,DOGE-USD,DOT-USD,EOS-USD,ETC-USD,ETH-USD,FIL-USD,ICP-USD,KSM-USD,LINK-USD,LTC-USD,MIOTA-USD,NEO-USD,SOL-USD,THETA-USD,TRX-USD,UNI-USD,VET-USD,XLM-USD,XMR-USD,XRP-USD,XTZ-USD
2022-08-29,85.67818450927734,0.4507029950618744,119.61377716064453,20297.994140625,0.06388700008392334,7.28245210647583,1.4942189455032349,33.58127212524414,1553.037353515625,6.021931171417236,6.686121940612793,50.09270477294922,6.703226089477539,55.77189254760742,0.2912200093269348,9.389604568481445,32.46529769897461,1.184401035308838,0.06336099654436111,0.00010099999781232327,0.024891000241041183,0.10586600005626678,152.63465881347656,0.33379700779914856,1.5312379598617554
2022-08-30,84.63863372802734,0.4521690011024475,114.65457916259766,19796.80859375,0.061524998396635056,7.0034308433532715,1.3920010328292847,32.3073844909668,1523.8388671875,5.7067670822143555,6.254965782165527,47.41913604736328,6.557106971740723,53.05681228637695,0.2877810001373291,9.06074047088623,31.41205596923828,1.150879979133606,0.06469599902629852,9.899999713525176e-05,0.02431900054216385,0.10242199897766113,148.6957244873047,0.32686901092529297,1.4959150552749634
2022-08-31,84.92256927490234,0.4466649889945984,115.3424072265625,20049.763671875,0.061330001801252365,7.026895046234131,1.372791051864624,32.41650390625,1553.6849365234375,5.74414587020874,6.240289211273193,47.41957473754883,6.630672931671143,53.85666275024414,0.28082799911499023,9.033341407775879,31.47295570373535,1.158113956451416,0.06340699642896652,9.999999747378752e-05,0.024197999387979507,0.10427600145339966,149.02783203125,0.3278700113296509,1.5133329629898071
2022-09-01,86.41259002685547,0.4574809968471527,116.70771789550781,20127.140625,0.06237199902534485,7.186677932739258,1.4806339740753174,32.91459655761719,1586.1767578125,5.769774913787842,6.317123889923096,47.47141647338867,6.895674228668213,57.52796936035156,0.28388598561286926,9.156622886657715,31.585678100585938,1.1647870540618896,0.06324999779462814,0.00010099999781232327,0.024298999458551407,0.10500899702310562,153.8768768310547,0.33319398760795593,1.5387029647827148
2022-09-02,88.46172332763672,0.45455899834632874,116.36717987060547,19969.771484375,0.06163499876856804,7.302052021026611,1.5491080284118652,32.468162536621094,1577.220458984375,5.830132961273193,6.289915084838867,47.76625061035156,6.923276901245117,61.04099655151367,0.28073999285697937,9.032011985778809,31.227930068969727,1.1335519552230835,0.0625929981470108,9.999999747378752e-05,0.02410300076007843,0.10444500297307968,153.4445343017578,0.33125901222229004,1.4894880056381226
2022-09-03,87.0718994140625,0.48038700222969055,117.7043228149414,19832.087890625,0.0626939982175827,7.285171031951904,1.5212490558624268,32.252166748046875,1556.8726806640625,6.518858909606934,6.493558883666992,48.754337310791016,6.8400068283081055,60.134803771972656,0.28014200925827026,9.146804809570312,31.10948371887207,1.1452950239181519,0.06311199814081192,9.899999713525176e-05,0.02423200011253357,0.1052820011973381,154.35035705566406,0.32996898889541626,1.5211830139160156
2022-09-04,88.85564422607422,0.5030840039253235,118.1373519897461,19986.712890625,0.06322599947452545,7.3704328536987305,1.4925169944763184,32.45296096801758,1577.6416015625,6.263213157653809,6.6878862380981445,50.57158660888672,7.145918846130371,60.90089416503906,0.29056501388549805,9.509235382080078,32.106956481933594,1.1687170267105103,0.06351999938488007,9.999999747378752e-05,0.025004999712109566,0.10638900101184845,155.63113403320312,0.3317990005016327,1.5557329654693604
2022-09-05,91.1259765625,0.4991210103034973,125.6686019897461,19812.37109375,0.06273800134658813,7.364227771759033,1.5696920156478882,39.50648880004883,1617.1832275390625,6.129817962646484,6.744298934936523,51.32552719116211,7.364040851593018,60.416404724121094,0.281917005777359,9.350736618041992,32.19464874267578,1.1765090227127075,0.06295499950647354,9.899999713525176e-05,0.024466000497341156,0.10503800213336945,157.50534057617188,0.33296000957489014,1.5453840494155884
2022-09-06,83.64151000976562,0.4630660116672516,112.50064849853516,18837.66796875,0.05898300185799599,6.879021167755127,1.395447015762329,34.6163444519043,1561.74853515625,5.608129978179932,6.221089839935303,45.59687805175781,6.672347068786621,54.31306076049805,0.26020801067352295,8.54224681854248,30.891742706298828,1.0722429752349854,0.06076499819755554,9.40000027185306e-05,0.022954000160098076,0.0999630019068718,145.02613830566406,0.3222079873085022,1.4311189651489258
2022-09-07,87.44406127929688,0.4792819917201996,118.64579772949219,19290.32421875,0.061103999614715576,7.198486804962158,1.6635819673538208,37.259883880615234,1629.9063720703125,5.85374116897583,6.475299835205078,48.33866500854492,7.082168102264404,57.41590118408203,0.27653899788856506,8.884078025817871,32.71091842651367,1.111354947090149,0.06181899830698967,9.600000339560211e-05,0.023814000189304352,0.10299400240182877,149.23257446289062,0.3373669981956482,1.490563988685608
